集計日,key,タイトル,Age,観測遅延日数,観測日数,累計PV,累計スキ,コメント数,スキ率(%),スキ率トレンド(pp),後期14日平均PV,初速PV(7日),ピーク日次PV,ピーク到達日数,ハーフライフ(日),中期平均PV,後期平均PV,持続率,安定性スコア,成長タイプ,質スコア
2026-04-17,nb53ceb8d62c9,【Nano Banana Pro ポートレート 無料版】ポートレートを量産するプロンプト設計ノート,135,-1,136,403,36,0,8.93,-2.02,0.43,209.0,62.0,2.0,1.0,3.4,0.7,0.023,0.255,🎆 バースト型,57.4
2026-04-17,na347d2af866a,【Nanobanana 解説】JSONプロンプトでポートレートをどこまで変えられるのか,130,0,130,311,32,0,10.29,-0.97,0.14,231.0,132.0,0.0,3.0,1.5,0.5,0.015,0.234,🎆 バースト型,57.3
2026-04-17,n1fa3983abb53,「もう勘に頼らない！」J-Quants APIで比較対象企業を一発抽出するPython自動ツール,263,110,153,260,7,0,2.69,-1.42,0.71,,,,,,,,0.644,💤 眠り型,57.2
2026-04-17,n673fc6dfa3bc,【Nano Bananaモック 無料版】“商品単体ショット”を量産するプロンプト設計ノート,136,-1,137,248,23,0,9.27,-1.3,0.14,142.0,44.0,0.0,3.0,1.2,0.3,0.015,0.248,🎆 バースト型,57.1
2026-04-17,ndbabcde3c6c7,AIアート｜過去のサムネをリライト,44,0,46,622,64,35,10.29,-0.01,0.36,595.0,376.0,0.0,2.0,1.0,0.3,0.004,0.24,🎆 バースト型,57.1
2026-04-17,n0b51748722e2,告知というより反省。文字だけゴリ押し記事、マニュアル作りました,88,0,90,345,35,8,10.14,-0.28,0.21,325.0,256.0,0.0,2.0,0.4,0.2,0.004,0.243,🎆 バースト型,57.1
2026-04-17,na3689fa63d00,CONGRATULATIONS出たので全力で喜ぶ,80,0,82,353,33,15,9.35,0.01,0.21,321.0,264.0,0.0,2.0,0.5,0.4,0.009,0.247,🎆 バースト型,56.9
2026-04-17,ndcf74df8e26d,【AIアート/イラスト】7th OASOBI企画 ＃266,56,1,53,616,73,54,11.85,-0.19,0.21,346.0,116.0,8.0,2.0,1.2,0.5,0.01,0.208,🎆 バースト型,56.9
2026-04-17,n47e9f83d5be4,【検証】ワイがAIをどう扱ってきたか、画像にしたら“人格”が割れた,85,0,87,531,51,22,9.6,-0.29,0.57,451.0,256.0,0.0,2.0,1.9,0.7,0.011,0.231,🎆 バースト型,56.7
2026-04-17,nb3c2d9953a8b,【AIアート】12干支ダークファンタジー,106,0,106,270,40,9,14.81,-0.54,0.14,234.0,76.0,6.0,1.0,0.8,0.2,0.006,0.195,🎆 バースト型,56.7
2026-04-17,nef8e1fc0b79b,NotebookLMを「要約ツール」だと思ってない？ 「note資産OS」として使い倒す、3つの設計パターン,126,0,126,271,23,0,8.49,0.39,0.29,218.0,119.0,0.0,3.0,1.1,0.3,0.01,0.265,🎆 バースト型,56.7
2026-04-17,n214601fceec8,自己紹介を1枚図解にする「YAMLプロンプト」入門｜Gemini×画像生成AIで5分完成,120,0,120,502,34,0,6.77,-3.4,2.36,226.0,130.0,0.0,2.0,4.0,2.1,0.065,0.275,🎆 バースト型,56.6
2026-04-17,n1cb6e6b2206e,noteの数字を“3つだけ”見て運営するために、全体ダッシュボードを作った話 第4弾,124,0,124,225,21,0,9.33,0.32,0.07,173.0,133.0,0.0,2.0,1.2,0.3,0.012,0.233,🎆 バースト型,56.6
2026-04-17,n96bfc421a26d,「これ、ちょっと聴いてみる？」─人を沼に落とす一言の破壊力,148,0,148,144,11,0,7.64,-0.32,0.07,93.0,41.0,1.0,3.0,1.5,0.1,0.008,0.298,🎆 バースト型,56.5
2026-04-17,n5eb4318fe0fb,もうフリーテキストには戻れんかもしれん。「JSON構造プロンプト」の考え方入門,134,0,134,312,25,0,8.01,-2.25,0.14,215.0,122.0,0.0,2.0,1.0,0.7,0.023,0.262,🎆 バースト型,56.5
2026-04-17,n53ddb87df48b,コピペでイチコロ。「アップスケールなめててごめん」イラストを実写化するプロンプト全公開,142,0,142,809,17,2,2.1,-7.55,6.43,137.0,40.0,1.0,3.0,2.0,5.6,0.286,0.506,🎆 バースト型,56.4
2026-04-17,n1f856521dcc6,AIを動かすレトリック術：中学生向けにわかりやすく、社長を説得せよ,185,32,153,301,8,0,2.66,0.03,0.07,,,,,,,,0.611,❓ データ不足,56.4
2026-04-17,nf672e28ce323,プロンプトは“センス”やない。「配合ゲー」として攻略せよ。（前編：捕獲→育成）,105,0,105,431,63,10,14.62,-0.79,0.07,378.0,122.0,5.0,1.0,1.5,0.3,0.006,0.185,🎆 バースト型,56.4
2026-04-17,nb392a506a3e1,【コピペ可】ダブルエクスポージャーの作り方：混ぜない、重ねる,99,1,99,455,27,8,5.93,-3.44,0.57,150.0,38.0,4.0,2.0,4.5,1.1,0.051,0.359,🎆 バースト型,56.3
2026-04-17,nc6a83f270ae6,【無料公開】Nano Banana Pro キャラクターシート生成プロンプト集,124,0,124,1088,55,7,5.06,-2.14,10.57,354.0,165.0,0.0,3.0,9.9,5.5,0.109,0.36,🎆 バースト型,56.2
2026-04-17,n66b83839450f,GPT-5.1 vs Gemini 3 vs Grok 4.1──三強時代の「課金の正解」はどれや？,139,0,139,351,25,8,7.12,-1.31,0.21,256.0,76.0,0.0,4.0,2.8,0.3,0.008,0.314,🎆 バースト型,56.0
2026-04-17,n8e365e887d5f,【Gem公開】プロフィールと記事からAIは、ポートレートをつくれるのか。,83,0,85,520,52,23,10.0,-0.68,0.86,442.0,184.0,1.0,3.0,1.5,0.8,0.013,0.198,🎆 バースト型,56.0
2026-04-17,n116978369dbd,ヘッドホンのイヤーパッドがベタベタ/ボロボロになる理由〜愛されすぎた証拠！？ベタベタ星人の科学〜,216,63,153,86,2,0,2.33,0.76,0.64,,,,,,,,0.679,❓ データ不足,55.9
2026-04-17,n7df1c359e56e,データの特徴から“最適な変曲点手法カテゴリ”を自動処理,268,115,153,204,5,0,2.45,0.05,0.64,,,,,,,,0.64,💤 眠り型,55.9
2026-04-17,n15d7b3497c9e,【保存版】勇気があれば誰でもできる、効果絶大な「ユーザーを繋げる秘訣」,86,0,88,301,27,15,8.97,-0.73,0.21,279.0,120.0,1.0,3.0,0.5,0.2,0.005,0.227,🎆 バースト型,55.8
2026-04-17,n51c3a89314e6,プレゼン作成の「苦行」、終わらせよ。社内AI × VS Code × Marpで“爆速パワポ”を作る,113,0,113,511,31,0,6.07,-4.35,4.0,217.0,149.0,0.0,2.0,1.8,3.0,0.097,0.258,🎆 バースト型,55.8
2026-04-17,nc8c2db0f0a20,【AIアート/イラスト】スパイダーマン、糸が切れる。バットマン、飲みに行く。,181,28,153,370,14,2,3.78,0.71,0.07,,,,,,,,0.361,❓ データ不足,55.7
2026-04-17,na9618518142e,世界線はテキスト、微調整はJSON。note資産はNotebookLMでOS化した週（12/8〜12/13振り返り）,124,0,124,184,14,0,7.61,-0.33,0.21,165.0,96.0,0.0,3.0,0.3,0.1,0.004,0.278,🎆 バースト型,55.6
2026-04-17,ncd8b72a7ae92,いきなり沼る前に：Nano Banana Proをラクにする“6つの軸”,138,0,138,274,22,2,8.03,-1.06,0.29,203.0,126.0,0.0,2.0,1.0,0.4,0.014,0.241,🎆 バースト型,55.5
2026-04-17,n8787acd84304,Nano Banana Proで「映画BTSごっこ」してみたら、普通に沼だった話,128,0,128,163,12,2,7.36,-1.02,0.07,127.0,80.0,0.0,2.0,0.9,0.2,0.011,0.274,🎆 バースト型,55.4
2026-04-17,n44108f527a29,コピペでできるサクッとデータ分析。「Googleスプレッドシート × Pythonで“週データ”を自動集計して“月トレンド”の可視化」─ Colab × Plotlyで一瞬グラフ化する方法。,163,10,153,181,4,0,2.21,-0.39,0.5,,,,,,,,0.672,❓ データ不足,55.2
2026-04-17,n3a5e783a26d5,【Nano Bananaモック 有料版】“商品単体ショット”を量産するプロンプト設計ノート,137,0,137,131,9,0,6.87,-0.17,0.07,115.0,66.0,0.0,3.0,0.5,0.0,0.0,0.312,🎆 バースト型,55.1
2026-04-17,nefe9fa2bbf20,【保存版】V7パラメータ自分用メモ：呪文リストにStyle×Mood（語彙）棚を追加,110,0,110,236,19,0,8.05,-0.21,0.07,208.0,182.0,0.0,2.0,0.8,0.1,0.003,0.232,🎆 バースト型,54.8
2026-04-17,n3f23f1083102,Still Not Sure —— あの時の「不確かさ」を残しておく。,90,1,91,265,17,8,6.42,0.06,0.07,77.0,26.0,4.0,1.0,0.5,0.1,0.009,0.324,🎆 バースト型,54.8
2026-04-17,n0323b9955abb,「プロンプト解説」“水彩迷子”を救ったのは「妖怪」と「4つの縛り」だった。,74,1,75,305,20,2,6.56,-0.34,0.36,61.0,26.0,2.0,3.0,0.6,0.4,0.046,0.259,🎆 バースト型,54.7
2026-04-17,n264cd9e99021,"定着のカギは「タイミング」！ Duolingoを最強にする""朝夜2回""の科学",188,35,153,262,5,0,1.91,-0.03,0.14,,,,,,,,0.745,💤 眠り型,54.7
2026-04-17,nea4a6e7d7e7e,V8来るで。Midjourneyが「審美眼貸して」って言うてきた,57,0,59,418,32,18,7.66,0.09,0.71,356.0,231.0,0.0,2.0,1.8,0.7,0.014,0.229,🎆 バースト型,54.6
2026-04-17,nd6ba237c0eb7,アレニウスに用いるMTTFの概念：信頼性試験におけるMTTFの役割,220,67,153,173,4,0,2.31,0.73,0.5,,,,,,,,0.6,❓ データ不足,54.5
2026-04-17,n4017165a9343,【Nano Bananaライフ 有料版】“日常AIフォト”を量産するためのプロンプト設計ノート,138,0,138,210,15,2,7.14,0.07,0.14,183.0,106.0,0.0,3.0,0.6,0.1,0.004,0.265,🎆 バースト型,54.4
2026-04-17,na4abe86e6e5c,プロンプト教・構造派が拗らせるとこうなる｜生成AI｜プロンプト｜,11,-1,14,435,18,6,4.14,-1.19,22.14,301.0,130.0,0.0,3.0,1.8,,,0.26,🎆 バースト型,54.3
2026-04-17,nb3b22defdb49,もうネタ探しで迷わない — 検索・SNS・記事トレンドを横断して「書くべき構成」を導くプロンプト,191,38,153,166,3,0,1.81,-0.05,0.14,,,,,,,,0.74,❓ データ不足,54.2
2026-04-17,ne8e48c3dabcb,【日光浴】Apple Watchで“光を可視化”してみた！,219,66,153,143,3,0,2.1,0.59,0.64,,,,,,,,0.626,❓ データ不足,54.0
2026-04-17,n62eff56628d9,【攻略マップ】AI画像生成Tips、散らかったからワイの頭の中を整理した。,89,0,91,288,21,12,7.29,-0.67,0.14,252.0,100.0,1.0,3.0,1.0,0.2,0.006,0.233,🎆 バースト型,53.8
2026-04-17,n4c64f88ab49b,【お遊び】衆院選×日経平均：AIに「株価シナリオ」描かせてみる（当てに行かない遊び）,72,0,74,305,20,0,6.56,-0.32,0.21,285.0,131.0,0.0,3.0,0.5,0.2,0.005,0.282,🎆 バースト型,53.7
2026-04-17,n56cb68c44f3e,【Gemini×スプシ】「読めた」は大嘘？“読めてる風”事故を防ぐ『URL直貼り』の儀式,123,0,123,267,18,0,6.74,-0.99,0.79,196.0,107.0,0.0,3.0,0.4,0.7,0.025,0.24,🎆 バースト型,53.6
2026-04-17,nc26003dfcebd,爆速投資ハック！Excel地獄から5分で脱出！― yfinance＋Google Colab＋Plotlyで「取る→見える」を一撃！ ―,178,25,153,1189,28,0,2.35,-0.29,0.29,,,,,,,,0.545,💤 眠り型,53.6
2026-04-17,nfe75462bec74,【AIアート】12干支に“変換”するキー（＋11体コピペ集）,105,-1,106,243,18,0,7.41,-0.13,0.07,221.0,72.0,5.0,1.0,0.5,0.1,0.003,0.217,🎆 バースト型,53.4
2026-04-17,n4f0ddd6961fa,【コピペでOK】「書く前」より「書いた後」が地獄じゃない？ 執筆の泥臭い作業を全自動化する「AI編集長」プロンプト配布,145,0,145,123,7,0,5.69,-0.84,0.07,107.0,42.0,0.0,3.0,0.3,0.1,0.007,0.352,🎆 バースト型,53.4
2026-04-17,n6be7c377ebf1,【DB】47都道府県 ミニチュアイラスト 中国編,127,-1,128,169,10,0,5.92,0.11,0.07,108.0,34.0,0.0,3.0,0.1,0.0,0.0,0.325,🎆 バースト型,53.0
2026-04-17,neb9f4e6e71c0,「え、なんで動かんの？」から始まるPlotlyの旅 ― 可視化を“対話”に変えるまで,182,29,153,407,6,0,1.47,-0.01,0.21,,,,,,,,0.761,💤 眠り型,52.9
2026-04-17,n1d32162cd219,【ロジック解説】データ構造から逆算したnoteタグ戦略の深淵,52,0,54,329,22,2,6.69,0.56,0.43,301.0,209.0,0.0,2.0,0.4,0.8,0.019,0.228,🎆 バースト型,52.9
2026-04-17,nb7488a280674,画像生成メモ：光はセンスじゃない！？7つのレバーで作れる画像生成術。,103,-1,104,261,19,0,7.28,-0.03,0.21,230.0,92.0,1.0,3.0,0.7,0.2,0.006,0.203,🎆 バースト型,52.9
2026-04-17,n403f44ea9f9f,【DB】47都道府県 ミニチュアイラスト 近畿編,130,0,130,222,15,0,6.76,0.7,0.07,193.0,151.0,0.0,2.0,0.7,0.1,0.004,0.241,🎆 バースト型,52.8
2026-04-17,nd2b31a38e1d0,【AIアート/イラスト】アイキャッチフレームは再現できるのか。,87,0,89,333,21,8,6.31,0.09,0.07,315.0,171.0,0.0,3.0,0.5,0.1,0.002,0.276,🎆 バースト型,52.7
2026-04-17,n074930ee4989,クリック3回でグラフ爆誕！CSV/Excelを即座に可視化するPython GUIスクリプト,273,120,153,117,2,0,1.71,0.83,0.57,,,,,,,,0.653,❓ データ不足,52.6
2026-04-17,ne05471c0675e,GPT-5.1、正直どう変わった？まとめてみた話,155,2,153,532,25,0,4.7,-0.49,0.14,94.0,26.0,5.0,2.0,6.1,0.3,0.022,0.428,📉 フェード型,52.6
2026-04-17,n1130818619a2,関東の鉄道株9社をぜんぶ比較してみた｜優待×配当×増配でどれがお得？,261,108,153,247,5,0,2.02,-1.81,3.36,,,,,,,,0.569,🌙 スリーパー型,52.5
2026-04-17,n86e1c6ff59e1,【プロンプト公開版】切り抜き×逆光×投影の再現,67,0,69,254,16,0,6.3,-0.46,0.5,220.0,138.0,0.0,2.0,0.6,0.5,0.016,0.251,🎆 バースト型,52.5
2026-04-17,ncfd0c44243f0,プロンプト設計にはAIDMAが含まれてた！？──100年前のマーケ理論が、AIの思考を支配してた話,172,19,153,132,6,0,4.55,-0.03,0.07,,,,,,,,,❓ データ不足,52.4
2026-04-17,n198e113d8fa9,集中力・成績は「光」で決まる！体内時計と前頭前野を鍛える外遊びの真実 ―外遊びと学力の意外すぎる関係,183,30,153,487,10,2,2.05,0.23,0.14,,,,,,,,0.555,💤 眠り型,52.4
2026-04-17,n69be1a1f90f4,【GPTs付き】何を聞けばいいかわからない」から抜け出す〜構造化プロンプト＋実装ガイド〜,156,3,153,211,10,0,4.74,-0.39,0.14,21.0,8.0,4.0,3.0,1.1,0.1,0.033,0.394,📉 フェード型,52.2
2026-04-17,ne5a42407885c,【マガジン案内】Nano Banana Pro レシピ3部作をひとまとめにしてみた,134,0,134,228,15,0,6.58,-0.15,0.14,199.0,161.0,0.0,2.0,0.6,0.1,0.004,0.23,🎆 バースト型,52.1
2026-04-17,n1cb447965e43,【プロンプトエンジニアリング】プロンプト順序が生成結果に与える影響｜観測ログと構造化テンプレ,62,-1,65,417,27,7,6.47,-0.22,0.43,281.0,96.0,0.0,3.0,0.9,0.4,0.01,0.231,🎆 バースト型,52.1
2026-04-17,nf9f691a489c6,【AIアート/イラスト】異業種ラスボス図鑑現代社会を支配する“見えない魔王”,119,-1,120,383,21,10,5.48,-0.25,0.14,194.0,56.0,0.0,3.0,1.4,0.7,0.025,0.305,🎆 バースト型,52.0
2026-04-17,n81d484e6e928,フォロワー202人達成！「KITAcore」のログプレイ、まだ途中です,185,32,153,302,4,0,1.32,-0.02,0.07,,,,,,,,0.735,❓ データ不足,52.0
2026-04-17,n9498deb77d3a,AIを検索ツールから「参謀」へ。新規事業アイデアを研ぎ澄ます「思考の型」の技術,196,43,153,149,2,0,1.34,0.2,0.07,,,,,,,,0.721,❓ データ不足,51.9
2026-04-17,necb9da5bb9af,【AIアート】都市×天気×ミニチュア。JSON構造プロンプトでどこまでジオラマ世界を組めるのか試してみた,132,0,132,320,20,0,6.25,-0.36,0.57,228.0,167.0,0.0,2.0,0.5,0.8,0.025,0.214,🎆 バースト型,51.6
2026-04-17,n5f594f849c4b,noteの「初速スキ」とバズはほんまに関係あるんか？|Note運営|データ分析|,34,0,36,428,26,4,6.07,-0.29,1.07,380.0,239.0,0.0,2.0,1.9,0.8,0.015,0.24,🎆 バースト型,51.4
2026-04-17,ne41b5368282d,"「初速は効く」はほんまに頑健なんか？ 4,166本で見直した話|Note運営|データ分析|",20,0,22,360,13,0,3.61,-0.33,1.21,343.0,287.0,0.0,2.0,1.2,,,0.236,🎆 バースト型,51.0
2026-04-17,n9ec143973781,【AIアート/イラスト】現代社会を支配する“見えない魔王”をさらに8体召喚した話（プロンプト付き）,117,-1,118,287,15,1,5.23,0.35,0.5,102.0,31.0,2.0,2.0,0.6,0.3,0.021,0.29,🎆 バースト型,50.5
2026-04-17,n07197895a3e9,「群衆で構成された巨大な○○」をもっと自由に作る｜動物・神話生物・シンボル編｜Midjourney｜構造化｜プロンプト|,34,-1,37,671,38,13,5.66,-0.35,2.86,364.0,112.0,0.0,3.0,3.5,0.6,0.012,0.254,🎆 バースト型,50.5
2026-04-17,n825cd2765f6a,FUJI式YAMLに触発されて作った「インフォグラフィック設計プロンプト」,126,0,126,717,37,0,5.16,-1.46,2.0,374.0,187.0,0.0,2.0,6.6,2.1,0.039,0.262,🎆 バースト型,50.1
2026-04-17,n96948074db57,【Nano Banana Pro ポートレート 有料版】ポートレートを量産するプロンプト設計ノート,136,0,136,269,14,2,5.2,-0.42,0.21,183.0,106.0,0.0,3.0,2.0,0.4,0.015,0.283,🎆 バースト型,49.9
2026-04-17,ne2bb6d38c4e3,Noteの閲覧数・スキ数を自動で収集する方法｜GitHub｜クリエイター支援｜データ分析｜Note運営｜,40,0,42,567,31,15,5.47,-0.31,2.36,460.0,330.0,0.0,2.0,3.6,2.3,0.035,0.218,🎆 バースト型,49.7
2026-04-17,n5c5913089d08,【プロンプト付き】文字にキャラを埋め込む,86,0,88,518,30,7,5.79,-0.04,0.43,468.0,289.0,0.0,3.0,1.1,0.4,0.006,0.212,🎆 バースト型,49.4
2026-04-17,n7135be30f7e6,アイリングモデルでMTTFを読む3ポイント〜製品寿命予測〜,587,434,153,173,3,4,1.73,0.66,0.36,,,,,,,,0.48,❓ データ不足,49.1
2026-04-17,n5148d2263bc4,【告白】Python使いなのに「Jupyter Lab」から抜け出せない私。〜pyファイルに裏切られた日々〜,184,31,153,417,2,0,0.48,-0.0,0.07,,,,,,,,0.68,❓ データ不足,48.1
2026-04-17,n066fb6464129,「手書き・Excel管理はもう不要！」Google Colabで実現する究極の配当金自動管理ダッシュボード【Python】,266,113,153,444,4,0,0.9,0.11,0.57,,,,,,,,0.572,💤 眠り型,47.8
2026-04-17,naece6ec6f759,自己紹介シートを作ろうぜ（インフォグラフィック一生成テンプレ）,120,0,120,434,22,7,5.07,-1.42,0.79,290.0,224.0,0.0,2.0,2.0,1.1,0.027,0.195,🎆 バースト型,47.2
2026-04-17,n3df2abbd3e90,ChatGPT、ついに“制限解除”──AIが笑って返す時代の幕開け！？,183,30,153,1408,18,0,1.28,-0.45,0.93,,,,,,,,0.474,💤 眠り型,47.0
2026-04-17,n07d869d6422e,アレニウスモデルについてまとめてみる｜故障モードと活性化エネルギーの読み解き方,265,112,153,834,4,0,0.48,0.25,2.57,,,,,,,,0.539,🌙 スリーパー型,45.5
2026-04-17,na9944abbbdb7,気になるレシピ,1901,1748,153,6,0,0,0.0,-3.56,0.0,,,,,,,,0.607,❓ データ不足,45.4
2026-04-17,nc3d84cc61e71,【DB】47都道府県 ミニチュアイラスト 九州＋沖縄編,122,0,122,200,8,0,4.0,-0.26,0.21,180.0,92.0,0.0,3.0,0.1,0.2,0.008,0.307,🎆 バースト型,45.2
2026-04-17,n5f991f7606e9,【詳細版】Platformは、なぜ推しのアルゴリズムを公開したのか。,54,-1,57,433,18,2,4.16,-0.07,0.29,328.0,128.0,0.0,3.0,0.5,0.5,0.011,0.218,🎆 バースト型,43.3
2026-04-17,n23b9ce5c667c,【DB】47都道府県 ミニチュアイラスト 北海道・東北編,131,0,131,196,7,0,3.57,0.26,0.07,180.0,127.0,0.0,2.0,0.5,0.0,0.0,0.262,🎆 バースト型,41.4
2026-04-17,n905d9dd7b39e,【DB】47都道府県 ミニチュアイラスト 中部編,131,0,131,188,6,0,3.19,0.06,0.14,176.0,116.0,0.0,2.0,0.3,0.1,0.004,0.296,🎆 バースト型,40.8
2026-04-17,n023ff6bdcf19,JSON構造プロンプトを“写真以外”に拡張する：電車／プロダクト／人物／風景／イラストまで横展開できる「共通フレーム」入門,133,0,133,266,8,0,3.01,0.08,0.43,199.0,69.0,1.0,3.0,1.0,0.4,0.014,0.276,🎆 バースト型,39.7
2026-04-17,ndb86a66932ee,全記事PV/スキ/コメント＋投稿日を吸い上げてスプシに保存する方法（Colab運用ログ）,68,0,70,431,13,0,3.02,0.24,0.5,383.0,255.0,0.0,2.0,1.2,0.5,0.009,0.23,🎆 バースト型,38.1
2026-04-17,n7aab328f7e4e,【DB】47都道府県 ミニチュアイラスト 関東編,131,0,131,183,4,0,2.19,0.07,0.14,167.0,81.0,0.0,3.0,0.5,0.1,0.004,0.317,🎆 バースト型,36.5
2026-04-17,nd0128aa9b647,【DB】47都道府県 ミニチュアイラスト 四国編,123,0,123,148,3,0,2.03,-0.08,0.07,127.0,68.0,0.0,3.0,0.4,0.1,0.006,0.321,🎆 バースト型,35.9
2026-04-17,n552525215162,This is US,1979,1930,51,2,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-04-17,n6eea01852f1c,はたらくこと,2013,1964,51,7,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-04-17,nbf6e73da049d,メモ,1890,1841,51,15,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-04-17,ne92191b4a8c9,ナイキ エア ヴェイパーマックス 360,2038,1989,51,63,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-04-17,n22a0a83f48b5,スターバックス記事,1916,1867,51,13,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-04-17,n2353e402ffd8,みんなが貪欲になっているときこそ恐怖心を抱き、みんなが恐怖心を抱いているとき…,1894,1845,51,12,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
